stage,fold,model_name,model_version,training_cutoff_match_time,match_id,market_id,label_market_bucket,token_id,side,received_at_utc,received_at_ns,game_time_sec,league_id,settled_win,market_prob,calibrated_prob,book_best_ask,book_best_bid,book_spread,book_ask_size,edge,entry_threshold,paper_entry_price,pnl_per_share,pnl_slip_1c,pnl_slip_2c,side_nw,side_mom_100,side_mom_300,side_kill_mom,side_score,structure_score,side_transition_nw_delta,side_transition_score_delta,side_transition_kill_delta,score_nw_lag_type,transition_signal_type,reason
walk_forward,3,market_transition_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,False,0.62,0.6566841026714763,0.62,0.61,0.010000000000000009,50.0,0.03668410267147626,0.02,0.62,-0.62,-0.63,-0.64,1604.0,-1817.0,795.0,-9.0,3.0,-0.0,-0.0,3.0,6.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,23068775678827315313484373139384940409456343639350283741689036054207504947592,NO,2026-06-01T20:43:52.201+00:00,1780346632201597782,893.0,19699,False,0.58,0.6263071584896608,0.58,0.56,0.019999999999999907,59.99,0.04630715848966083,0.02,0.58,-0.58,-0.59,-0.6,-807.0,1439.0,1165.0,1.0,-1.0,0.0,1439.0,-1.0,6.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,24412862650133155423877330165183387250914564584142034660417945554029594403595,YES,2026-06-01T20:46:10.242+00:00,1780346763603151360,1024.0,19699,True,0.28,0.32629435071645735,0.28,0.27,0.010000000000000009,68.0,0.04629435071645732,0.02,0.28,0.72,0.71,0.7,421.0,-386.0,-932.0,-4.0,2.0,0.0,-162.0,1.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:32:48.271+00:00,1780392768271224710,1084.0,19699,False,0.34,0.38111471684522774,0.34,0.33,0.010000000000000009,35.22,0.04111471684522772,0.02,0.34,-0.34,-0.35000000000000003,-0.36000000000000004,-3035.0,1136.0,3112.0,-13.0,-3.0,-1.0,372.0,-3.0,5.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,74760158713699542329591015103466724390259569469527587635375401873919413450964,NO,2026-06-02T10:40:57.757+00:00,1780396855582443079,1327.0,19699,False,0.14,0.17582658437872029,0.14,0.13,0.010000000000000009,632.0,0.03582658437872027,0.02,0.14,-0.14,-0.15000000000000002,-0.16,-7890.0,2482.0,-2146.0,-5.0,-0.0,0.0,-0.0,2.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,111540059511131085794624808697915155367504999866340254279372165030449554839321,YES,2026-06-02T10:34:07.028+00:00,1780396447028093767,971.0,19699,True,0.85,0.938075175684671,0.85,0.84,0.010000000000000009,43.5,0.08807517568467105,0.02,0.85,0.15000000000000002,0.14,0.13,5744.0,1470.0,2353.0,15.0,3.0,1.0,1470.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T11:41:09.929+00:00,1780400466948133193,983.0,19699,True,0.06,0.08002601652769933,0.06,0.05,0.009999999999999995,25.97,0.020026016527699336,0.02,0.06,0.94,0.93,0.92,-6112.0,,,,0.0,0.0,0.0,9.0,-10.0,score_only,no_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:52:12.862+00:00,1780401128424486357,1653.0,19699,False,0.54,0.7196249249962097,0.54,0.46,0.08000000000000002,68.49,0.17962492499620963,0.02,0.54,-0.54,-0.55,-0.56,7019.0,1133.0,1295.0,-3.0,7.0,0.0,1978.0,-0.0,0.0,nw_only,first_nw_change,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,True,0.39,0.4153726194552817,0.39,0.38,0.010000000000000009,165.35,0.025372619455281686,0.02,0.39,0.61,0.6,0.59,-1604.0,1817.0,-795.0,9.0,-3.0,0.0,0.0,-3.0,3.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,False,0.62,0.6508080988753331,0.62,0.61,0.010000000000000009,50.0,0.03080809887533309,0.02,0.62,-0.62,-0.63,-0.64,1604.0,-1817.0,795.0,-9.0,3.0,-0.0,-0.0,3.0,6.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,24412862650133155423877330165183387250914564584142034660417945554029594403595,YES,2026-06-01T21:14:55.374+00:00,1780348493923846617,2661.0,19699,True,0.47,0.5331268510912159,0.47,0.39,0.07999999999999996,47.22,0.06312685109121596,0.02,0.47,0.53,0.52,0.51,9671.0,7551.0,8257.0,-1.0,3.0,0.0,5492.0,1.0,1.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:32:48.271+00:00,1780392768271224710,1084.0,19699,False,0.34,0.3782771410375735,0.34,0.33,0.010000000000000009,35.22,0.03827714103757346,0.02,0.34,-0.34,-0.35000000000000003,-0.36000000000000004,-3035.0,1136.0,3112.0,-13.0,-3.0,-1.0,372.0,-3.0,5.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,74760158713699542329591015103466724390259569469527587635375401873919413450964,NO,2026-06-02T10:40:57.757+00:00,1780396855582443079,1327.0,19699,False,0.14,0.1716526066343331,0.14,0.13,0.010000000000000009,632.0,0.031652606634333086,0.02,0.14,-0.14,-0.15000000000000002,-0.16,-7890.0,2482.0,-2146.0,-5.0,-0.0,0.0,-0.0,2.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,111540059511131085794624808697915155367504999866340254279372165030449554839321,YES,2026-06-02T10:34:07.028+00:00,1780396447028093767,971.0,19699,True,0.85,0.9385559788787867,0.85,0.84,0.010000000000000009,43.5,0.08855597887878675,0.02,0.85,0.15000000000000002,0.14,0.13,5744.0,1470.0,2353.0,15.0,3.0,1.0,1470.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T11:44:21.466+00:00,1780400657669239085,1173.0,19699,True,0.33,0.4284987118196559,0.33,0.32,0.010000000000000009,35.0,0.09849871181965586,0.02,0.33,0.6699999999999999,0.6599999999999999,0.6499999999999999,-4207.0,2461.0,,6.0,1.0,0.0,2461.0,2.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:52:12.862+00:00,1780401128424486357,1653.0,19699,False,0.54,0.7184038188815863,0.54,0.46,0.08000000000000002,68.49,0.1784038188815863,0.02,0.54,-0.54,-0.55,-0.56,7019.0,1133.0,1295.0,-3.0,7.0,0.0,1978.0,-0.0,0.0,nw_only,first_nw_change,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,True,0.39,0.41086949990804617,0.39,0.38,0.010000000000000009,165.35,0.020869499908046152,0.02,0.39,0.61,0.6,0.59,-1604.0,1817.0,-795.0,9.0,-3.0,0.0,0.0,-3.0,3.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_nw_kill_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,False,0.62,0.6475660897423152,0.62,0.61,0.010000000000000009,50.0,0.027566089742315225,0.02,0.62,-0.62,-0.63,-0.64,1604.0,-1817.0,795.0,-9.0,3.0,-0.0,-0.0,3.0,6.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,23068775678827315313484373139384940409456343639350283741689036054207504947592,NO,2026-06-01T20:43:52.201+00:00,1780346632201597782,893.0,19699,False,0.58,0.6267015375181082,0.58,0.56,0.019999999999999907,59.99,0.04670153751810824,0.02,0.58,-0.58,-0.59,-0.6,-807.0,1439.0,1165.0,1.0,-1.0,0.0,1439.0,-1.0,6.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,24412862650133155423877330165183387250914564584142034660417945554029594403595,YES,2026-06-01T20:46:10.242+00:00,1780346763603151360,1024.0,19699,True,0.28,0.31842270108544524,0.28,0.27,0.010000000000000009,68.0,0.03842270108544521,0.02,0.28,0.72,0.71,0.7,421.0,-386.0,-932.0,-4.0,2.0,0.0,-162.0,1.0,2.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:32:48.271+00:00,1780392768271224710,1084.0,19699,False,0.34,0.38950380349401026,0.34,0.33,0.010000000000000009,35.22,0.049503803494010234,0.02,0.34,-0.34,-0.35000000000000003,-0.36000000000000004,-3035.0,1136.0,3112.0,-13.0,-3.0,-1.0,372.0,-3.0,5.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,74760158713699542329591015103466724390259569469527587635375401873919413450964,NO,2026-06-02T10:31:00.913+00:00,1780396260913510832,787.0,19699,False,0.2,0.22170414180518105,0.2,0.18,0.020000000000000018,60.0,0.021704141805181043,0.02,0.2,-0.2,-0.21000000000000002,-0.22,-3621.0,-230.0,-1478.0,-14.0,-2.0,-2.0,-0.0,-2.0,6.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,111540059511131085794624808697915155367504999866340254279372165030449554839321,YES,2026-06-02T10:34:07.028+00:00,1780396447028093767,971.0,19699,True,0.85,0.94070953334962,0.85,0.84,0.010000000000000009,43.5,0.09070953334962006,0.02,0.85,0.15000000000000002,0.14,0.13,5744.0,1470.0,2353.0,15.0,3.0,1.0,1470.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T11:44:21.466+00:00,1780400657669239085,1173.0,19699,True,0.33,0.42606928564608787,0.33,0.32,0.010000000000000009,35.0,0.09606928564608785,0.02,0.33,0.6699999999999999,0.6599999999999999,0.6499999999999999,-4207.0,2461.0,,6.0,1.0,0.0,2461.0,2.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:46:00.930+00:00,1780400757609005097,1253.0,19699,False,0.69,0.7176515302434184,0.69,0.67,0.019999999999999907,72.39,0.027651530243418487,0.02,0.69,-0.69,-0.7,-0.71,5153.0,-1515.0,,-8.0,-1.0,0.0,-0.0,-10.0,-19.0,score_only,no_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,True,0.39,0.419999508735151,0.39,0.38,0.010000000000000009,165.35,0.029999508735151004,0.02,0.39,0.61,0.6,0.59,-1604.0,1817.0,-795.0,9.0,-3.0,0.0,0.0,-3.0,3.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,False,0.62,0.6424315839730301,0.62,0.61,0.010000000000000009,50.0,0.022431583973030134,0.02,0.62,-0.62,-0.63,-0.64,1604.0,-1817.0,795.0,-9.0,3.0,-0.0,-0.0,3.0,6.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8834932746,2408568,MATCH_WINNER_GAME3_PROXY,24412862650133155423877330165183387250914564584142034660417945554029594403595,YES,2026-06-01T21:14:55.374+00:00,1780348493923846617,2661.0,19699,True,0.47,0.5249613895139457,0.47,0.39,0.07999999999999996,47.22,0.05496138951394569,0.02,0.47,0.53,0.52,0.51,9671.0,7551.0,8257.0,-1.0,3.0,0.0,5492.0,1.0,1.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835373075,2409870,MAP_WINNER,108063080275390428123478669716787907171251678188426947843890419618267946800176,NO,2026-06-02T09:32:48.271+00:00,1780392768271224710,1084.0,19699,False,0.34,0.3860127169384824,0.34,0.33,0.010000000000000009,35.22,0.046012716938482356,0.02,0.34,-0.34,-0.35000000000000003,-0.36000000000000004,-3035.0,1136.0,3112.0,-13.0,-3.0,-1.0,372.0,-3.0,5.0,score_only,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835428935,2405847,MAP_WINNER,111540059511131085794624808697915155367504999866340254279372165030449554839321,YES,2026-06-02T10:34:07.028+00:00,1780396447028093767,971.0,19699,True,0.85,0.9377865432100368,0.85,0.84,0.010000000000000009,43.5,0.08778654321003687,0.02,0.85,0.15000000000000002,0.14,0.13,5744.0,1470.0,2353.0,15.0,3.0,1.0,1470.0,0.0,0.0,score_then_nw,score_then_nw_catchup,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,49093431826274846652260160497778237948072874538613510252258464442929610952337,NO,2026-06-02T11:44:21.466+00:00,1780400657669239085,1173.0,19699,True,0.33,0.4250495972345477,0.33,0.32,0.010000000000000009,35.0,0.0950495972345477,0.02,0.33,0.6699999999999999,0.6599999999999999,0.6499999999999999,-4207.0,2461.0,,6.0,1.0,0.0,2461.0,2.0,4.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835490699,2405848,MAP_WINNER,89990399081422979912251762838637752211521554435941372191632067508129490799928,YES,2026-06-02T11:46:00.930+00:00,1780400757609005097,1253.0,19699,False,0.69,0.7139681748954003,0.69,0.67,0.019999999999999907,72.39,0.023968174895400374,0.02,0.69,-0.69,-0.7,-0.71,5153.0,-1515.0,,-8.0,-1.0,0.0,-0.0,-10.0,-19.0,score_only,no_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,28496707626064407832408019204735596947727086508398565961288096733057772750345,NO,2026-06-02T13:25:29.731+00:00,1780406729731146888,761.0,19699,True,0.39,0.4145129560370114,0.39,0.38,0.010000000000000009,165.35,0.02451295603701137,0.02,0.39,0.61,0.6,0.59,-1604.0,1817.0,-795.0,9.0,-3.0,0.0,0.0,-3.0,3.0,nw_then_score,confirmed_transition,market_anchor_edge
walk_forward,3,market_transition_catchup_logistic__with_bucket,market_anchor_v1,2026-06-01T15:55:39.100+00:00,8835609186,2413332,MAP_WINNER,53683990638887175240431274294325116060674956243066203595271632148948778897749,YES,2026-06-02T13:50:33.148+00:00,1780408233148661231,1364.0,19699,False,0.72,0.8292480974397579,0.72,0.66,0.05999999999999994,48.49,0.10924809743975794,0.02,0.72,-0.72,-0.73,-0.74,2500.0,1445.0,1088.0,-1.0,4.0,-10.0,1094.0,-0.0,0.0,nw_only,first_nw_change,market_anchor_edge
walk_forward,4,market_nw_logistic,market_anchor_v1,2026-06-02T13:14:29.781+00:00,8835703860,2418847,MAP_WINNER,35900902559024922471917386811313956595281501007053991408074292289455753462480,YES,2026-06-02T15:20:15.646+00:00,1780413606775099139,2390.0,19699,True,0.35,0.5748085771694416,0.35,0.34,0.009999999999999953,672.96,0.22480857716944158,0.15,0.35,0.65,0.64,0.63,9028.0,3570.0,2272.0,18.0,8.0,0.0,0.0,1.0,1.0,score_only,first_score_change,market_anchor_edge
walk_forward,4,market_nw_logistic,market_anchor_v1,2026-06-02T13:14:29.781+00:00,8836220468,2421065,MAP_WINNER,11890221863359007113038788370829670221302070279843627648012024624103840790289,NO,2026-06-02T22:09:50.093+00:00,1780438190093442891,2446.0,19699,False,0.66,0.8297045266363164,0.66,0.63,0.030000000000000027,41.5,0.1697045266363164,0.15,0.66,-0.66,-0.67,-0.68,11873.0,7495.0,10819.0,-4.0,-0.0,6.0,7495.0,2.0,3.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,4,market_nw_logistic__with_bucket,market_anchor_v1,2026-06-02T13:14:29.781+00:00,8835703860,2418846,MAP_WINNER,70006078921193478742262650627144016931327855979694960342597714896749438692484,NO,2026-06-02T14:56:32.456+00:00,1780412188322579777,1871.0,19699,False,0.51,0.537990830812728,0.51,0.5,0.010000000000000009,30.87,0.027990830812728018,0.02,0.51,-0.51,-0.52,-0.53,1007.0,-3227.0,-1591.0,-5.0,-0.0,0.0,-0.0,1.0,-7.0,score_only,no_transition,market_anchor_edge
walk_forward,4,market_nw_logistic__with_bucket,market_anchor_v1,2026-06-02T13:14:29.781+00:00,8835703860,2418846,MAP_WINNER,17618457267561785478214440533396725706183485502961914724264468635855695507234,YES,2026-06-02T14:32:52.954+00:00,1780410772954473311,622.0,19699,True,0.23,0.28031763302534385,0.23,0.21,0.020000000000000018,258.95,0.05031763302534384,0.02,0.23,0.77,0.76,0.75,958.0,1438.0,1498.0,11.0,-1.0,0.0,1387.0,-1.0,5.0,same_snapshot,confirmed_transition,market_anchor_edge
walk_forward,4,market_nw_logistic__with_bucket,market_anchor_v1,2026-06-02T13:14:29.781+00:00,8835703860,2418847,MAP_WINNER,35900902559024922471917386811313956595281501007053991408074292289455753462480,YES,2026-06-02T15:20:15.646+00:00,1780413606775099139,2390.0,19699,True,0.35,0.5692344396675248,0.35,0.34,0.009999999999999953,672.96,0.21923443966752487,0.02,0.35,0.65,0.64,0.63,9028.0,3570.0,2272.0,18.0,8.0,0.0,0.0,1.0,1.0,score_only,first_score_change,market_anchor_edge
walk_forward,4,market_nw_logistic__with_bucket,market_anchor_v1,2026-06-02T13:14:29.781+00:00,8835728100,2413333,MAP_WINNER,85418671865745118410438673307340651618363167913484130901293830356810591582646,NO,2026-06-02T14:45:09.839+00:00,1780411505554952597,856.0,19699,True,0.81,0.8323683770559864,0.81,0.78,0.030000000000000027,40.0,0.022368377055986377,0.02,0.81,0.18999999999999995,0.17999999999999994,0.16999999999999993,5087.0,1451.0,2936.0,0.0,0.0,0.0,0.0,-5.0,-9.0,score_only,no_transition,market_anchor_edge
